Price,Close,High,Low,Open,Volume
Ticker,BOP,BOP,BOP,BOP,BOP
Date,,,,,
2008-05-23,2.3557000160217285,2.3557000160217285,2.3557000160217285,2.3557000160217285,0
2008-05-27,2.467410087585449,2.4867899417877197,2.4092800617218018,2.422189950942993,685487
2008-05-28,2.5061700344085693,2.512619972229004,2.4609498977661133,2.4997100830078125,397932
2008-05-29,2.5061700344085693,2.564300060272217,2.4867899417877197,2.4867899417877197,671859
2008-05-30,2.4570200443267822,2.4570200443267822,2.4570200443267822,2.4570200443267822,0
2008-06-02,2.4570200443267822,2.4570200443267822,2.4570200443267822,2.4570200443267822,0
2008-06-03,2.4415700435638428,2.4609498977661133,2.4092800617218018,2.4544899463653564,221978
2008-06-04,2.4092800617218018,2.4415700435638428,2.4092800617218018,2.4092800617218018,81182
2008-06-05,2.467410087585449,2.473870038986206,2.3834400177001953,2.4092800617218018,409800
2008-06-06,2.419029951095581,2.419029951095581,2.419029951095581,2.419029951095581,0
2008-06-09,2.473870038986206,2.4932498931884766,2.4609498977661133,2.4867899417877197,306471
2008-06-10,2.4609498977661133,2.512619972229004,2.422189950942993,2.422189950942993,293505
2008-06-11,2.467410087585449,2.4997100830078125,2.467410087585449,2.4867899417877197,433929
2008-06-12,2.512619972229004,2.512619972229004,2.480329990386963,2.5061700344085693,147156
2008-06-13,2.463360071182251,2.463360071182251,2.463360071182251,2.463360071182251,0
2008-06-16,2.551379919052124,2.6159698963165283,2.5384600162506104,2.544919967651367,620096
2008-06-17,2.5190799236297607,2.5772199630737305,2.5190799236297607,2.5772199630737305,686439
2008-06-18,2.5190799236297607,2.551379919052124,2.5190799236297607,2.551379919052124,586254
2008-06-19,2.5255401134490967,2.5772199630737305,2.5190799236297607,2.551379919052124,371377
2008-06-20,2.476020097732544,2.476020097732544,2.476020097732544,2.476020097732544,0
2008-06-23,2.5190799236297607,2.5190799236297607,2.4932498931884766,2.512619972229004,458141
2008-06-24,2.512619972229004,2.5255401134490967,2.4997100830078125,2.5190799236297607,923552
2008-06-25,2.5190799236297607,2.5255401134490967,2.512619972229004,2.512619972229004,276012
2008-06-26,2.4997100830078125,2.5190799236297607,2.4997100830078125,2.5190799236297607,355131
2008-06-27,2.4506900310516357,2.4506900310516357,2.4506900310516357,2.4506900310516357,0
2008-06-30,2.5190799236297607,2.5384600162506104,2.5061700344085693,2.512619972229004,881887
2008-07-01,2.544919967651367,2.551379919052124,2.5190799236297607,2.5190799236297607,162842
2008-07-02,2.5320000648498535,2.5384600162506104,2.5320000648498535,2.5320000648498535,27017
2008-07-03,2.5190799236297607,2.5255401134490967,2.4997100830078125,2.5190799236297607,77994
2008-07-07,2.6159698963165283,2.6159698963165283,2.512619972229004,2.5190799236297607,179784
2008-07-08,2.5772199630737305,2.583669900894165,2.551379919052124,2.5707600116729736,52947
2008-07-09,2.544919967651367,2.544919967651367,2.544919967651367,2.544919967651367,5983
2008-07-10,2.5320000648498535,2.544919967651367,2.5255401134490967,2.544919967651367,31192
2008-07-11,2.4823501110076904,2.4823501110076904,2.4823501110076904,2.4823501110076904,0
2008-07-14,2.5772199630737305,2.5772199630737305,2.5255401134490967,2.544919967651367,51557
2008-07-15,2.5772199630737305,2.583669900894165,2.564300060272217,2.5707600116729736,152661
2008-07-16,2.544919967651367,2.551379919052124,2.544919967651367,2.551379919052124,13286
2008-07-17,2.4950199127197266,2.4950199127197266,2.4950199127197266,2.4950199127197266,0
2008-07-18,2.4950199127197266,2.4950199127197266,2.4950199127197266,2.4950199127197266,0
2008-07-21,2.4950199127197266,2.4950199127197266,2.4950199127197266,2.4950199127197266,0
2008-07-22,2.5255401134490967,2.55784010887146,2.5190799236297607,2.5384600162506104,43677
2008-07-23,2.5320000648498535,2.564300060272217,2.5320000648498535,2.564300060272217,9920
2008-07-24,2.5255401134490967,2.5320000648498535,2.5190799236297607,2.5320000648498535,39969
2008-07-25,2.476020097732544,2.476020097732544,2.476020097732544,2.476020097732544,0
2008-07-28,2.583669900894165,2.583669900894165,2.5190799236297607,2.5190799236297607,176712
2008-07-29,2.583669900894165,2.583669900894165,2.5320000648498535,2.55784010887146,130511
2008-07-30,2.583669900894165,2.583669900894165,2.5384600162506104,2.544919967651367,183459
2008-07-31,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-08-01,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-08-04,2.551379919052124,2.5772199630737305,2.551379919052124,2.564300060272217,40717
2008-08-05,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-08-06,2.5384600162506104,2.551379919052124,2.5320000648498535,2.544919967651367,34988
2008-08-07,2.5707600116729736,2.5707600116729736,2.544919967651367,2.551379919052124,136549
2008-08-08,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-08-11,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-08-12,2.5384600162506104,2.583669900894165,2.5190799236297607,2.544919967651367,895313
2008-08-13,2.55784010887146,2.5707600116729736,2.5190799236297607,2.5707600116729736,429156
2008-08-14,2.5707600116729736,2.5707600116729736,2.5320000648498535,2.551379919052124,446325
2008-08-15,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-08-18,2.5772199630737305,2.5772199630737305,2.544919967651367,2.5772199630737305,88159
2008-08-19,2.583669900894165,2.583669900894165,2.55784010887146,2.5707600116729736,293081
2008-08-20,2.583669900894165,2.583669900894165,2.564300060272217,2.583669900894165,50048
2008-08-21,2.6482698917388916,2.6482698917388916,2.551379919052124,2.551379919052124,451770
2008-08-22,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-08-25,2.6482698917388916,2.6482698917388916,2.596590042114258,2.6159698963165283,81220
2008-08-26,2.6095099449157715,2.6224300861358643,2.6095099449157715,2.6095099449157715,24546
2008-08-27,2.596590042114258,2.6030499935150146,2.590130090713501,2.590130090713501,18629
2008-08-28,2.6159698963165283,2.6159698963165283,2.583669900894165,2.583669900894165,94711
2008-08-29,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-09-02,2.5772199630737305,2.583669900894165,2.564300060272217,2.583669900894165,23403
2008-09-03,2.5255401134490967,2.5772199630737305,2.5190799236297607,2.5772199630737305,59558
2008-09-04,2.635349988937378,2.635349988937378,2.5255401134490967,2.5384600162506104,218241
2008-09-05,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-09-08,2.583669900894165,2.583669900894165,2.564300060272217,2.564300060272217,2596
2008-09-09,2.6159698963165283,2.6159698963165283,2.5772199630737305,2.583669900894165,47143
2008-09-10,2.6159698963165283,2.6159698963165283,2.583669900894165,2.596590042114258,49376
2008-09-11,2.6418099403381348,2.6418099403381348,2.583669900894165,2.583669900894165,90692
2008-09-12,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-09-15,2.551379919052124,2.583669900894165,2.5190799236297607,2.583669900894165,281146
2008-09-16,2.5384600162506104,2.544919967651367,2.5190799236297607,2.544919967651367,105089
2008-09-17,2.5384600162506104,2.5384600162506104,2.4544899463653564,2.5255401134490967,591848
2008-09-18,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-09-19,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-09-22,2.512619972229004,2.512619972229004,2.4867899417877197,2.4867899417877197,17458
2008-09-23,2.5061700344085693,2.5061700344085693,2.4544899463653564,2.4867899417877197,92601
2008-09-24,2.4932498931884766,2.4932498931884766,2.4480299949645996,2.467410087585449,809157
2008-09-25,2.4997100830078125,2.4997100830078125,2.473870038986206,2.480329990386963,23496
2008-09-26,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-09-29,2.4544899463653564,2.467410087585449,2.4544899463653564,2.4609498977661133,47684
2008-09-30,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-10-01,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-10-02,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-10-03,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-10-06,2.2219600677490234,2.312390089035034,2.2219600677490234,2.312390089035034,111411
2008-10-07,2.2607200145721436,2.2607200145721436,2.112149953842163,2.112149953842163,622276
2008-10-08,2.2219600677490234,2.2607200145721436,2.150909900665283,2.2607200145721436,275658
2008-10-09,2.3317699432373047,2.3317699432373047,2.2219600677490234,2.2219600677490234,1166946
2008-10-10,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-10-13,2.357599973678589,2.3640599250793457,2.312390089035034,2.357599973678589,144854
2008-10-14,2.473870038986206,2.473870038986206,2.42864990234375,2.42864990234375,212949
2008-10-15,2.389899969100952,2.422189950942993,2.3640599250793457,2.422189950942993,56383
2008-10-16,2.357599973678589,2.357599973678589,2.273629903793335,2.325309991836548,315739
2008-10-17,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-10-20,2.3382298946380615,2.3769800662994385,2.325309991836548,2.351140022277832,52234
2008-10-21,2.3769800662994385,2.3834400177001953,2.3382298946380615,2.3769800662994385,324825
2008-10-22,2.3705201148986816,2.3834400177001953,2.325309991836548,2.325309991836548,138283
2008-10-23,2.325309991836548,2.3640599250793457,2.273629903793335,2.2930099964141846,69471
2008-10-24,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-10-27,2.150909900665283,2.241339921951294,2.150909900665283,2.241339921951294,86218
2008-10-28,2.2284200191497803,2.241339921951294,2.170289993286133,2.170289993286133,261100
2008-10-29,2.234879970550537,2.2930099964141846,2.234879970550537,2.2930099964141846,8898
2008-10-30,2.170289993286133,2.234879970550537,2.163830041885376,2.2284200191497803,70996
2008-10-31,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-11-03,2.2284200191497803,2.2607200145721436,2.196120023727417,2.2607200145721436,633616
2008-11-04,2.2284200191497803,2.2284200191497803,2.196120023727417,2.196120023727417,8784
2008-11-05,2.2607200145721436,2.280090093612671,2.2284200191497803,2.2542600631713867,40534
2008-11-06,2.2284200191497803,2.24780011177063,2.2219600677490234,2.241339921951294,8039
2008-11-07,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-11-10,2.196120023727417,2.241339921951294,2.196120023727417,2.2284200191497803,23886
2008-11-11,2.196120023727417,2.2284200191497803,2.196120023727417,2.2284200191497803,4799
2008-11-12,2.1379899978637695,2.163830041885376,2.1379899978637695,2.150909900665283,72487
2008-11-13,2.092780113220215,2.092780113220215,2.034640073776245,2.0669400691986084,87989
2008-11-14,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-11-17,2.1057000160217285,2.112149953842163,2.0604801177978516,2.0604801177978516,89842
2008-11-18,2.0540199279785156,2.0992400646209717,2.002350091934204,2.0992400646209717,139224
2008-11-19,2.041100025177002,2.041100025177002,2.002350091934204,2.008810043334961,22988
2008-11-20,1.9506800174713135,2.0152699947357178,1.944219946861267,1.9765100479125977,187235
2008-11-21,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-11-24,1.7633600234985352,1.802109956741333,1.7633600234985352,1.769819974899292,458398
2008-11-25,1.7762800455093384,1.8344099521636963,1.743980050086975,1.8344099521636963,192833
2008-11-26,1.7891900539398193,1.802109956741333,1.743980050086975,1.802109956741333,114701
2008-11-28,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-01,1.8408700227737427,1.8667000532150269,1.8279500007629395,1.8667000532150269,15686
2008-12-02,1.8408700227737427,1.8408700227737427,1.7762800455093384,1.7762800455093384,28099
2008-12-03,1.8602499961853027,1.8731600046157837,1.8085700273513794,1.8667000532150269,40893
2008-12-04,1.886080026626587,1.886080026626587,1.8473299741744995,1.8731600046157837,71567
2008-12-05,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-08,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-09,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-10,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-11,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-12,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-15,1.8473299741744995,1.853790044784546,1.8214900493621826,1.853790044784546,6906
2008-12-16,1.853790044784546,1.853790044784546,1.8408700227737427,1.8408700227737427,10891
2008-12-17,1.944219946861267,1.944219946861267,1.853790044784546,1.853790044784546,319467
2008-12-18,1.9377599954605103,2.002350091934204,1.924839973449707,2.002350091934204,145812
2008-12-19,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-22,1.8731600046157837,1.8731600046157837,1.853790044784546,1.8731600046157837,10527
2008-12-23,1.8990000486373901,1.924839973449707,1.8731600046157837,1.8925399780273438,28238
2008-12-24,1.8990000486373901,1.9313000440597534,1.8925399780273438,1.9313000440597534,23179
2008-12-26,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2008-12-29,1.8085700273513794,1.8150299787521362,1.8085700273513794,1.8150299787521362,42477
2008-12-30,1.8085700273513794,1.8085700273513794,1.7181400060653687,1.7245999574661255,126954
2008-12-31,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-01-02,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-01-05,1.802109956741333,1.802109956741333,1.7762800455093384,1.7762800455093384,23948
2009-01-06,1.886080026626587,1.886080026626587,1.8731600046157837,1.8731600046157837,94946
2009-01-07,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-01-08,1.924839973449707,1.9765100479125977,1.886080026626587,1.886080026626587,42598
2009-01-09,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-01-12,1.924839973449707,1.924839973449707,1.905460000038147,1.905460000038147,4624
2009-01-13,1.924839973449707,1.9635900259017944,1.924839973449707,1.924839973449707,66064
2009-01-14,1.9377599954605103,1.9377599954605103,1.924839973449707,1.924839973449707,3870
2009-01-15,1.9377599954605103,1.9377599954605103,1.9183800220489502,1.9183800220489502,23690
2009-01-16,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-01-20,2.0217299461364746,2.0992400646209717,2.002350091934204,2.0992400646209717,127951
2009-01-21,1.957129955291748,2.002350091934204,1.9377599954605103,2.002350091934204,52440
2009-01-22,1.9829699993133545,1.9829699993133545,1.9377599954605103,1.9377599954605103,55700
2009-01-23,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-01-26,1.9829699993133545,1.9894299507141113,1.9700499773025513,1.9829699993133545,69790
2009-01-27,1.9765100479125977,1.9829699993133545,1.9700499773025513,1.9829699993133545,24229
2009-01-28,2.047559976577759,2.0604801177978516,2.008810043334961,2.008810043334961,78605
2009-01-29,2.034640073776245,2.0669400691986084,2.034640073776245,2.0604801177978516,47501
2009-01-30,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-02-02,1.9700499773025513,1.9958900213241577,1.957129955291748,1.9958900213241577,46902
2009-02-03,1.9765100479125977,1.9765100479125977,1.9700499773025513,1.9700499773025513,27226
2009-02-04,1.9765100479125977,1.9829699993133545,1.9635900259017944,1.9829699993133545,40488
2009-02-05,1.9700499773025513,1.9765100479125977,1.957129955291748,1.9700499773025513,78440
2009-02-06,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-02-09,1.9700499773025513,1.9829699993133545,1.957129955291748,1.9829699993133545,913938
2009-02-10,1.944219946861267,1.957129955291748,1.9377599954605103,1.957129955291748,90087
2009-02-11,1.9377599954605103,1.944219946861267,1.9119199514389038,1.944219946861267,75464
2009-02-12,1.9377599954605103,1.9377599954605103,1.8990000486373901,1.9377599954605103,70597
2009-02-13,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-02-17,1.9765100479125977,1.9894299507141113,1.9765100479125977,1.9829699993133545,292849
2009-02-18,1.9700499773025513,1.9765100479125977,1.9377599954605103,1.9765100479125977,327807
2009-02-19,1.9635900259017944,1.9829699993133545,1.9635900259017944,1.9829699993133545,39096
2009-02-20,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-02-23,1.9765100479125977,1.9829699993133545,1.9700499773025513,1.9765100479125977,27093
2009-02-24,1.9829699993133545,1.9958900213241577,1.9700499773025513,1.9700499773025513,36846
2009-02-25,1.9894299507141113,2.002350091934204,1.9700499773025513,1.9700499773025513,44742
2009-02-26,1.9700499773025513,1.9958900213241577,1.9700499773025513,1.9894299507141113,51864
2009-02-27,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-02,2.150909900665283,2.150909900665283,2.0734000205993652,2.0734000205993652,123390
2009-03-03,2.1057000160217285,2.163830041885376,2.0992400646209717,2.125070095062256,31428
2009-03-04,2.112149953842163,2.112149953842163,2.0604801177978516,2.086319923400879,49387
2009-03-05,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-06,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-09,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-10,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-11,2.183199882507324,2.183199882507324,2.183199882507324,2.086319923400879,356391
2009-03-12,2.170289993286133,2.170289993286133,2.170289993286133,2.086319923400879,355307
2009-03-13,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-16,2.2219600677490234,2.2219600677490234,2.2219600677490234,2.086319923400879,1989259
2009-03-17,2.2607200145721436,2.2607200145721436,2.2607200145721436,2.086319923400879,148315
2009-03-18,2.2607200145721436,2.2607200145721436,2.2607200145721436,2.086319923400879,113172
2009-03-19,2.3705201148986816,2.3705201148986816,2.3705201148986816,2.086319923400879,332394
2009-03-20,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-23,2.389899969100952,2.389899969100952,2.389899969100952,2.086319923400879,444018
2009-03-24,2.3834400177001953,2.3834400177001953,2.3834400177001953,2.086319923400879,207766
2009-03-25,2.351140022277832,2.351140022277832,2.351140022277832,2.086319923400879,49232
2009-03-26,2.325309991836548,2.325309991836548,2.325309991836548,2.086319923400879,126331
2009-03-27,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-03-30,2.3446900844573975,2.3446900844573975,2.3446900844573975,2.086319923400879,28641
2009-03-31,2.389899969100952,2.389899969100952,2.389899969100952,2.086319923400879,396953
2009-04-01,2.389899969100952,2.389899969100952,2.389899969100952,2.086319923400879,532264
2009-04-02,2.402820110321045,2.402820110321045,2.402820110321045,2.086319923400879,176957
2009-04-03,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-04-06,2.389899969100952,2.389899969100952,2.389899969100952,2.086319923400879,38085
2009-04-07,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-04-08,2.435110092163086,2.435110092163086,2.435110092163086,2.086319923400879,298489
2009-04-09,2.480329990386963,2.480329990386963,2.480329990386963,2.086319923400879,323260
2009-04-13,2.4092800617218018,2.4092800617218018,2.4092800617218018,2.086319923400879,303908
2009-04-14,2.4157400131225586,2.4157400131225586,2.4157400131225586,2.086319923400879,56199
2009-04-15,2.4609498977661133,2.4609498977661133,2.4609498977661133,2.086319923400879,169371
2009-04-16,2.4544899463653564,2.4544899463653564,2.4544899463653564,2.086319923400879,45052
2009-04-17,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-04-20,2.435110092163086,2.435110092163086,2.435110092163086,2.086319923400879,67036
2009-04-21,2.435110092163086,2.435110092163086,2.435110092163086,2.086319923400879,71835
2009-04-22,2.42864990234375,2.42864990234375,2.42864990234375,2.086319923400879,137168
2009-04-23,2.4092800617218018,2.4092800617218018,2.4092800617218018,2.086319923400879,178350
2009-04-24,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-04-27,1.9958900213241577,1.9958900213241577,1.9377599954605103,1.9377599954605103,158224
2009-04-28,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-04-29,1.957129955291748,1.9700499773025513,1.9506800174713135,1.9635900259017944,92581
2009-04-30,1.9377599954605103,1.9377599954605103,1.9377599954605103,1.9377599954605103,174944
2009-05-01,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-05-04,1.8731600046157837,1.8731600046157837,1.8731600046157837,1.9635900259017944,82672
2009-05-05,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-05-06,1.8731600046157837,1.8731600046157837,1.8731600046157837,1.9635900259017944,111623
2009-05-07,1.8731600046157837,1.886080026626587,1.8667000532150269,1.8731600046157837,66262
2009-05-08,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-05-11,1.8408700227737427,1.8667000532150269,1.8150299787521362,1.8667000532150269,95832
2009-05-12,1.8150299787521362,1.8344099521636963,1.8085700273513794,1.8344099521636963,116268
2009-05-13,1.8731600046157837,1.8990000486373901,1.8150299787521362,1.8150299787521362,130666
2009-05-14,1.8408700227737427,1.853790044784546,1.8344099521636963,1.853790044784546,19661
2009-05-15,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-05-18,1.8408700227737427,1.8731600046157837,1.8408700227737427,1.8602499961853027,96761
2009-05-19,1.8408700227737427,1.8473299741744995,1.8214900493621826,1.8408700227737427,136549
2009-05-20,1.8408700227737427,1.8473299741744995,1.8344099521636963,1.8408700227737427,33905
2009-05-21,1.8344099521636963,1.8344099521636963,1.8344099521636963,1.8408700227737427,20590
2009-05-22,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-05-26,1.8279500007629395,1.8344099521636963,1.8344099521636963,1.8408700227737427,92426
2009-05-27,1.8344099521636963,1.8344099521636963,1.8344099521636963,1.8408700227737427,58676
2009-05-28,1.8279500007629395,1.8279500007629395,1.8279500007629395,1.8408700227737427,47219
2009-05-29,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-01,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-02,1.905460000038147,1.905460000038147,1.905460000038147,1.8408700227737427,10682
2009-06-03,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-04,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-05,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-08,1.957129955291748,1.957129955291748,1.957129955291748,1.8408700227737427,86078
2009-06-09,2.034640073776245,2.034640073776245,2.034640073776245,1.8408700227737427,6192
2009-06-10,2.1315300464630127,2.1315300464630127,2.1315300464630127,1.8408700227737427,4644
2009-06-11,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-12,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-15,2.183199882507324,2.183199882507324,2.183199882507324,1.8408700227737427,95213
2009-06-16,2.11860990524292,2.11860990524292,2.11860990524292,1.8408700227737427,234239
2009-06-17,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-18,2.0992400646209717,2.0992400646209717,2.0992400646209717,1.8408700227737427,26009
2009-06-19,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-22,2.202579975128174,2.202579975128174,2.202579975128174,1.8408700227737427,42729
2009-06-23,2.2284200191497803,2.2284200191497803,2.2284200191497803,1.8408700227737427,10682
2009-06-24,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-25,2.2090399265289307,2.2090399265289307,2.2090399265289307,1.8408700227737427,2631
2009-06-26,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-29,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-06-30,2.1379899978637695,2.1379899978637695,2.1379899978637695,1.8408700227737427,201263
2009-07-01,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-07-02,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-07-06,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,78338
2009-07-07,2.163830041885376,2.163830041885376,2.163830041885376,1.8408700227737427,59295
2009-07-08,2.1379899978637695,2.1379899978637695,2.1379899978637695,1.8408700227737427,12849
2009-07-09,2.183199882507324,2.183199882507324,2.183199882507324,1.8408700227737427,127260
2009-07-10,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-07-13,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,85150
2009-07-14,2.1315300464630127,2.1315300464630127,2.1315300464630127,1.8408700227737427,38704
2009-07-15,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,38704
2009-07-16,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,38704
2009-07-17,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-07-20,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,166274
2009-07-21,2.1767499446868896,2.1767499446868896,2.1767499446868896,1.8408700227737427,20900
2009-07-22,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,706435
2009-07-23,2.2090399265289307,2.2090399265289307,2.2090399265289307,1.8408700227737427,73693
2009-07-24,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-07-27,2.2090399265289307,2.2090399265289307,2.2090399265289307,1.8408700227737427,183769
2009-07-28,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,93819
2009-07-29,2.1767499446868896,2.1767499446868896,2.1767499446868896,1.8408700227737427,7121
2009-07-30,2.1767499446868896,2.1767499446868896,2.1767499446868896,1.8408700227737427,159462
2009-07-31,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-08-03,2.196120023727417,2.196120023727417,2.196120023727417,1.8408700227737427,64404
2009-08-04,2.2219600677490234,2.2219600677490234,2.2219600677490234,1.8408700227737427,92116
2009-08-05,2.234879970550537,2.234879970550537,2.234879970550537,1.8408700227737427,130976
2009-08-06,2.280090093612671,2.280090093612671,2.280090093612671,1.8408700227737427,498514
2009-08-07,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-08-10,2.357599973678589,2.357599973678589,2.357599973678589,1.8408700227737427,662312
2009-08-11,2.402820110321045,2.402820110321045,2.402820110321045,1.8408700227737427,1238545
2009-08-12,2.325309991836548,2.325309991836548,2.325309991836548,1.8408700227737427,136394
2009-08-13,2.3705201148986816,2.3705201148986816,2.3705201148986816,1.8408700227737427,300966
2009-08-14,2.53302001953125,2.53302001953125,2.53302001953125,2.53302001953125,0
2009-08-17,2.42864990234375,2.42864990234375,2.42864990234375,1.8408700227737427,11766
2009-08-18,2.349370002746582,2.3683700561523438,2.349370002746582,2.349370002746582,0
2009-08-19,2.349370002746582,2.349370002746582,2.349370002746582,2.349370002746582,0
2009-08-20,2.2987101078033447,2.305039882659912,2.2987101078033447,2.2987101078033447,0
2009-08-21,2.2987101078033447,2.2987101078033447,2.2987101078033447,2.2987101078033447,0
2009-08-24,2.4092800617218018,2.4092800617218018,2.4092800617218018,1.8408700227737427,9289
2009-08-25,2.2987101078033447,2.2987101078033447,2.2987101078033447,2.2987101078033447,0
2009-08-26,2.2987101078033447,2.2987101078033447,2.2987101078033447,2.2987101078033447,0
2009-08-27,2.2987101078033447,2.2987101078033447,2.2987101078033447,2.2987101078033447,0
2009-08-28,2.2987101078033447,2.2987101078033447,2.2987101078033447,2.2987101078033447,0
